"ORI","IncidentId","IncidentDate","TotalVictims","TotalOffenders","OffenderRaceId"
"OK0480000","2014-0481","2014-09-26",1,1,"W"
"OK0510100","201400012234","2014-04-15",1,1,"B"
"OK0510100","201400032574","2014-08-28",1,1,"U"
"OK0550100","14-1746","2014-03-06",1,1,"W"
"OK0550300","201405250","2014-11-07",0,0,"U"
"OK0550300","201405498","2014-11-25",1,1,"B"
"OK0550600","14-001603","2014-01-06",2,1,"W"
"OK0550600","14-003315","2014-01-12",3,3,"W"
"OK0550600","14-038128","2014-05-11",1,0,"U"
"OK0550600","14-038220","2014-05-13",1,0,"U"
"OK0550600","14-055091","2014-07-08",1,1,"B"
"OK0551700","201400149","2014-04-11",0,0,"U"
"OK0551700","201400265","2014-07-29",0,0,"U"
"OK0600000","2014-0560","2014-04-25",1,5,"B"
"OK0600000","2014-0584","2014-04-26",1,4,"W"
"OK0710000","2014-0154","2014-08-04",1,1,"B"
"OK0770500","2014-0064","2014-07-19",1,0,"U"
"OR0090000","201400065484","2014-03-07",4,1,"W"
"OR0090200","201400134838","2014-05-20",1,1,"I"
"OR0100000","14004184","2014-07-01",1,1,"W"
"OR0100000","14005249","2014-12-13",1,0,"U"
"OR0100300","141640","2014-07-08",1,1,"I"
"OR0100600","1400690","2014-06-30",1,0,"U"
"OR0140000","S140911","2014-09-16",0,0,"U"
"OR0140000","S170714","2014-07-21",0,0,"U"
"OR0160200","140111","2014-02-02",2,1,"W"
"OR0170100","201400021045","2014-06-06",1,1,"W"
"OR0200600","1406970","2014-08-14",1,1,"W"
"OR0200600","1408637","2014-10-05",1,1,"W"
"OR0200600","1410320","2014-11-28",0,1,"W"
"OR0240200","14026265","2014-07-08",2,1,"W"
"OR0330000","S140532","2014-09-03",1,0,"U"
"PA0041100","14-000687","2014-03-23",1,0,"U"
"PA0041100","14-001521","2014-06-10",1,0,"U"
"PA0041100","14-001824","2014-07-09",1,0,"U"
"PA0041100","14-001888","2014-07-15",1,0,"U"
"PA0041100","14-002510","2014-09-14",0,1,"B"
"PA0061400","2014-30164","2014-05-12",1,4,"W"
"PA0061400","2014-48584","2014-08-18",1,0,"U"
"PA0071400","2014-0071","2014-01-27",1,1,"A"
"PA0111400","14-00068","2014-01-25",1,1,"W"
"PA0130400","40614-0626","2014-10-31",1,1,"W"
"PA0140700","FTP201402889","2014-11-27",1,2,"W"
"PA0141100","PSU201400561","2014-02-09",1,3,"W"
"PA0181200","1","2014-02-26",1,1,"U"
"PA0280400","MPD2014-1173","2014-12-07",1,4,"M"
"PA031SP00","1","2014-04-16",1,0,"U"
"PA0350400","1436376","2014-09-27",1,1,"W"
"PA0390100","14038554","2014-04-24",2,3,"M"
"PA0430100","I00000407538","2014-10-08",1,1,"B"
"PA0461000","201405290","2014-05-03",6,0,"U"
"PA046SP00","K03-2029388","2014-12-01",1,1,"W"
"PA050SP00","H05-2327079","2014-09-11",1,0,"U"
"PAPEP0000","14-001","2014-04-23",1,0,"U"
"PAPEP0000","14-002","2014-03-25",1,1,"W"
"PAPEP0000","14-005","2014-05-21",1,0,"U"
"PAPEP0000","14-006","2014-05-31",1,0,"U"
"PAPEP0000","14-009","2014-07-07",1,1,"W"
"PAPEP0000","14-010","2014-07-10",1,0,"U"
"PAPEP0000","14-011","2014-07-16",1,1,"W"
"PAPEP0000","14-013","2014-10-08",1,0,"U"
"PAPPD0000","14043757","2014-03-09",2,1,"B"
"PAPPD0000","14066921","2014-04-11",2,1,"B"
"PAPPD0000","14130787","2014-07-03",1,1,"W"
"PAPPD0000","14147808","2014-07-28",1,1,"W"
"PAPPD0000","14182152","2014-09-11",1,1,"U"
"PAPPD0000","14222139","2014-11-07",1,2,"W"
"PAPPD0000","14230812","2014-11-19",1,0,"U"
"PAPPD0000","14232586","2014-11-22",1,0,"U"
"RI0020400","14-358-OF","2014-03-15",0,0,"U"
"RI0040800","14-3869-OF","2014-07-12",1,1,"B"
"SC0010000","2014-25584","2014-11-01",1,1,"W"
"SC0010000","2014-8393","2014-03-03",1,1,"B"
"SC0010100","2014-5141","2014-07-10",1,1,"B"
"SC0040000","2014-17210","2014-04-12",5,1,"W"
"SC0080100","14-0413J","2014-02-25",1,1,"B"
"SC0100100","1403203","2014-03-01",2,0,"U"
"SC0100100","1420917","2014-12-06",1,0,"U"
"SC0110000","INC1401094","2014-03-27",2,0,"U"
"SC0120100","20141243","2014-09-20",1,1,"W"
"SC0180100","14-03-0020","2014-03-08",1,1,"U"
"SC0180100","14-08-0029","2014-08-18",0,1,"W"
"SC0200100","14-05-1790","2014-05-11",0,0,"U"
"SC0200100","14-06-2426","2014-06-22",1,1,"A"
"SC0230000","012014009284","2014-01-17",2,0,"U"
"SC0230400","MP14032303","2014-08-14",1,1,"W"
"SC0230500","05-14-007815","2014-05-18",1,1,"U"
"SC0240000","1400014338","2014-05-20",1,1,"U"
"SC0240200","WS-14-0122","2014-01-27",1,1,"W"
"SC0240200","WS-14-0765","2014-05-16",2,3,"W"
"SC024SP00","1993-111633","2014-01-13",0,1,"B"
"SC0260600","14006558","2014-04-17",1,0,"U"
"SC0290000","201400034192","2014-08-15",1,2,"W"
"SC0320200","14-02162","2014-04-03",1,1,"B"
"SC0380000","0114010132","2014-11-12",1,1,"W"
"SC0380000","0114010471","2014-11-24",0,1,"U"
"SC0390000","2014-08770","2014-04-06",1,1,"W"
"SC0400000","1410034306","2014-10-06",1,1,"W"
"SC0400100","140011509","2014-04-26",1,6,"B"
"SC0400100","140031310","2014-10-29",3,3,"B"
"SC0421000","14-09-04-03","2014-09-04",0,1,"W"
"SC0421000","14-09-15-02","2014-09-15",0,1,"W"
"SC0421400","14-04-068","2014-04-01",0,1,"U"
"SC0450000","14004048","2014-04-25",1,1,"B"
"SC0460000","201400000130","2014-01-02",1,1,"W"
"SD0110000","14-082","2014-04-15",1,0,"U"
"SD0130100","201400280","2014-01-15",1,1,"W"
"SD0140100","PD14-09431","2014-09-13",1,2,"W"
"SD0400300","201400006802","2014-07-28",1,1,"W"
"SD0400300","201400008901","2014-09-21",1,0,"U"
"SD0400300","201400011118","2014-11-26",0,1,"U"
"SD0410100","2014-1577","2014-08-06",1,1,"A"
"SD0460100","14-772","2014-02-08",1,1,"W"
"SD0490200","201400077937","2014-10-28",0,0,"U"
"SD0490200","201400089004","2014-12-14",1,1,"B"
"SD0510000","CR14-104034","2014-05-24",1,1,"I"
"SD0510100","CR14-203708","2014-03-24",1,1,"W"
"TN0030100","000936-14","2014-10-05",0,1,"W"
"TN0100100","201400003182","2014-03-07",1,1,"W"
"TN0100100","201400010203","2014-06-10",1,1,"W"
"TN0110000","141012-0045","2014-10-11",0,1,"U"
"TN0130000","14-09-18657","2014-09-11",1,1,"W"
"TN0160200","2014-65844","2014-10-23",1,1,"B"
"TN0180100","14051071","2014-04-29",1,1,"W"
"TN0190100","20140247711","2014-03-14",1,3,"B"
"TN0190100","20140414689","2014-04-30",0,0,"U"
"TN0190100","20140520490","2014-06-01",0,0,"U"
"TN0190100","20140606112","2014-06-26",1,1,"W"
"TN0190100","20140898696","2014-09-27",1,1,"B"
"TN0190100","20141133863","2014-12-09",1,1,"U"
"TN0190100","20141134078","2014-11-20",1,1,"U"
"TN0190800","150213101850","2014-06-01",1,1,"B"
"TN0199E00","14-012519","2014-01-31",1,0,"U"
"TN0200100","140114033253","2014-01-13",2,2,"M"
"TN0230100","1408210010","2014-08-21",4,1,"W"
"TN0300100","201408058","2014-06-06",3,2,"W"
"TN0300100","201413344","2014-09-11",1,1,"W"
"TN0330000","14-029093","2014-08-17",1,4,"W"
"TN0330000","14-037482","2014-10-17",2,1,"W"
"TN0330100","14-016511","2014-02-21",0,1,"W"
"TN0330100","14-021909","2014-02-14",1,1,"W"
"TN0330100","14-041112","2014-05-05",1,1,"B"
"TN0330100","14-041542","2014-05-06",1,1,"B"
"TN0330100","14-043823","2014-05-11",0,0,"U"
"TN0330100","14-055620","2014-06-13",1,1,"B"
"TN0330100","14-095581","2014-10-01",1,1,"B"
"TN0330100","14-098086","2014-10-08",1,1,"W"
"TN0330100","14-111069","2014-11-15",1,1,"B"
"TN0360100","1409062157","2014-09-06",1,1,"W"
"TN0450100","201400001116","2014-08-01",0,0,"U"
"TN0450100","201400001119","2014-08-01",0,0,"U"
"TN0450100","201400001141","2014-08-02",2,0,"U"
"TN0470000","1408272303","2014-08-25",1,1,"W"
"TN0470000","1409130998","2014-09-12",1,1,"U"
"TN0470000","1412171347","2014-12-17",1,1,"U"
"TN0470100","14-011813","2014-04-10",1,1,"B"
"TN0470100","14-015323","2014-05-08",1,1,"B"
"TN0470100","14-018509","2014-05-31",1,1,"B"
"TN0470100","14-026382","2014-08-01",1,1,"B"
"TN0470100","14-030379","2014-08-28",1,0,"U"
"TN0470100","14-034362","2014-09-29",1,0,"U"
"TN0470100","14-037611","2014-10-23",1,1,"W"
"TN0470100","14-042426","2014-12-02",1,1,"B"
"TN0490000","1410251640","2014-10-25",1,1,"U"
"TN0570100","14016998","2014-10-15",3,2,"B"
"TN0600300","2014001298","2014-08-09",1,1,"W"
"TN0630000","0114003967","2014-10-07",1,0,"U"
"TN0630100","W2014-00206","2014-01-05",2,2,"M"
"TN0630100","W2014-01186","2014-01-20",2,1,"B"
"TN0630100","W2014-03591","2014-02-27",2,0,"U"
"TN0630100","W2014-06435","2014-04-09",0,1,"B"
"TN0630100","W2014-06570","2014-04-12",1,0,"U"
"TN0630100","W2014-09571","2014-05-27",1,1,"W"
"TN0630100","W2014-13238","2014-07-12",1,2,"W"
"TN0630100","W2014-13861","2014-07-21",0,0,"U"
"TN0630100","W2014-20251","2014-10-21",1,0,"U"
"TN0630100","W2014-22190","2014-11-19",1,1,"B"
"TN0670000","1410230722","2014-10-23",1,1,"U"
"TN0700200","0506-14","2014-05-06",1,1,"U"
"TN0710400","14-05-0088","2014-05-13",0,1,"W"
"TN0730200","1403130005","2014-03-13",1,1,"W"
"TN0740000","2014-000072","2014-01-09",1,1,"W"
"TN0750000","14022610986","2014-02-09",1,1,"U"
"TN0750400","14-01993","2014-06-19",1,1,"U"
"TN0750400","14-01993A","2014-06-18",1,1,"U"
"TN0750400","14-02062","2014-07-15",0,1,"U"
"TN0750400","14-02342","2014-10-08",1,1,"U"
"TN0790000","1401000065SH","2014-01-02",1,1,"A"
"TN0790000","1403000596SH","2014-03-19",1,1,"B"
"TN0790000","1403000800SH","2014-02-17",1,2,"W"
"TN0790000","1404000392SH","2014-04-10",1,1,"B"
"TN0790000","1404000728SH","2014-04-18",0,0,"U"
"TN0790000","1405000489SH","2014-05-13",1,1,"B"
"TN0790000","1408000041SH","2014-08-01",1,1,"W"
"TN0790000","1408001029SH","2014-08-24",1,1,"W"
"TN0790000","1409000417SH","2014-09-10",1,1,"B"
"TN0790000","1410000939SH","2014-10-24",2,2,"B"
"TN0790000","1412000824SH","2014-12-17",1,1,"W"
"TN0790400","1404000046MI","2014-04-08",1,2,"B"
"TN0790400","1409000014MI","2014-09-02",2,2,"M"
"TN0820100","C2014000433","2014-01-20",0,1,"U"
"TN0820100","C2014000551","2014-01-25",0,1,"U"
"TN0820100","C2014005494","2014-08-23",1,1,"W"
"TN0820100","C2014007743","2014-11-28",0,1,"U"
"TN0840300","1407000014MA","2014-07-21",1,1,"B"
"TN0900000","14-35210","2014-09-09",1,1,"B"
"TN0950100","2014044862","2014-09-27",1,0,"U"
"TNMPD0000","1404000712ME","2014-04-02",1,1,"W"
"TNMPD0000","1406009413ME","2014-06-14",1,1,"B"
"TNMPD0000","1406010491ME","2014-06-15",2,0,"U"
"TNMPD0000","1406014462ME","2014-06-20",1,1,"B"
"TNMPD0000","1406017072ME","2014-06-25",1,1,"B"
"TNMPD0000","1408001605ME","2014-07-26",1,1,"B"
"TX0140400","14-4771","2014-04-20",1,3,"W"
"TX0201000","14003865","2014-03-09",0,0,"U"
"TX0201000","14009001","2014-09-20",1,1,"U"
"TX0310300","2014-0040647","2014-03-28",1,1,"W"
"TX0311300","14-00141","2014-02-24",1,1,"W"
"TX0430500","14002787","2014-03-30",0,0,"U"
"TX0430500","14002798","2014-03-30",0,0,"U"
"TX0430500","14003742","2014-04-27",1,0,"U"
"TX0430500","14007299","2014-08-09",1,0,"U"
"TX0430500","14007829","2014-08-26",1,0,"U"
"TX0430500","14008024","2014-07-27",1,1,"W"
"TX0430500","14009075","2014-09-30",1,0,"U"
"TX0571100","2014R004359","2014-02-23",1,0,"U"
"TX0571700","14000711","2014-02-12",1,1,"W"
"TX0572000","201400079881","2014-07-10",0,0,"U"
"TX0572000","201400093193","2014-08-10",1,1,"A"
"TX0630100","SP05140100","2014-05-17",1,1,"W"
"TX0630100","SP05140101","2014-05-18",2,1,"W"
"TX0680200","14-0013690","2014-06-05",1,1,"W"
"TX0710200","14298104","2014-10-25",1,2,"W"
"TX0790500","146099","2014-10-19",1,1,"W"
"TX0840400","2014-04128","2014-05-20",1,1,"U"
"TX0840800","142098","2014-04-20",1,0,"U"
"TX0910200","201400018027","2014-11-26",1,0,"U"
"TX0910200","20141315","2014-01-25",0,1,"W"
"TX0910400","140000608","2014-02-07",1,1,"B"
"TX0920500","140007951","2014-05-17",1,1,"W"
"TX0920500","140009986","2014-06-10",1,1,"W"
"TX0920500","140015833","2014-09-22",1,1,"W"
"TX1010000","140100560","2014-07-12",1,0,"U"
"TX1012300","140309-007","2014-03-09",0,2,"W"
"TX1230100","2014002004","2014-01-26",2,4,"W"
"TX1230100","2014011390","2014-05-14",1,1,"B"
"TX1230100","2014017506","2014-07-19",2,1,"W"
"TX1290000","2014-01554","2014-04-20",1,2,"B"
"TX1290000","2014-03221","2014-09-10",1,2,"W"
"TX1390400","03414068","2014-03-06",0,1,"W"
"TX1390400","49-14-155","2014-07-03",1,1,"B"
"TX1410100","2014004359","2014-06-01",1,0,"U"
"TX1520200","14-20546","2014-06-25",2,0,"U"
"TX1700100","14063234","2014-06-14",0,1,"W"
"TX1780200","1402020119","2014-02-01",1,1,"U"
"TX1780200","1404180078","2014-04-18",1,0,"U"
"TX1780200","1407280171","2014-07-28",1,1,"W"
"TX1780200","1408150011","2014-08-15",1,1,"B"
"TX1780200","1408240006","2014-08-23",2,4,"W"
"TX1780200","1410070144","2014-10-07",1,0,"U"
"TX1781500","UPD14-000285","2014-03-25",1,1,"W"
"TX2100100","20140666","2014-08-18",1,2,"W"
"TX2201200","140124882","2014-12-30",1,2,"M"
"TX2203000","14KP077608","2014-10-26",1,4,"W"
"TX2203700","14-0592","2014-04-23",1,0,"U"
"TX2203700","14-1229","2014-09-18",1,3,"W"
"TX2270000","14-20564","2014-08-14",1,0,"U"
"TX2270100","1031068","2014-04-13",1,1,"B"
"TX2270100","5046359","2014-10-19",1,1,"W"
"TX2273800","14050031","2014-05-23",1,1,"B"
"TX2300200","14-0820","2014-08-07",1,1,"W"
"TX2300200","14-0852","2014-08-17",1,2,"W"
"TX2350100","2014008542","2014-08-05",1,0,"U"
"TX2370700","20140449","2014-06-23",1,1,"W"
"TX2370700","20140454","2014-06-25",1,1,"W"
"TX2430400","140503165","2014-05-11",1,1,"U"
"TX2430500","14-050121","2014-05-02",1,2,"W"
"TX2460000","20140400572","2014-04-11",1,0,"U"
"TX2460200","2014168015","2014-06-17",1,1,"W"
"TX2460900","14080151","2014-08-12",0,0,"U"
"TXDPD0000","00000128980B","2014-05-28",1,0,"U"
"TXDPD0000","0142074-2014","2014-06-12",1,3,"B"
"TXDPD0000","0156425-2014","2014-06-28",0,0,"U"
"TXDPD0000","0156476-2014","2014-06-29",0,0,"U"
"TXDPD0000","0156544-2014","2014-06-29",0,0,"U"
"TXDPD0000","0156550-2014","2014-06-29",0,0,"U"
"TXDPD0000","0157184-2014","2014-06-29",0,0,"U"
"TXDPD0000","0157185-2014","2014-06-29",0,0,"U"
"TXDPD0000","0157504-2014","2014-06-28",0,0,"U"
"TXDPD0000","188788-2014","2014-08-06",1,3,"W"
"TXDPD0000","198551-2014","2014-08-18",1,1,"W"
"TXDPD0000","78774-B","2014-04-03",1,1,"B"
"TXDPD0000","96223-B","2014-04-23",1,4,"W"
"TXHPD0000","00000711814","2014-01-02",1,3,"B"
"TXHPD0000","041726914","2014-04-05",1,1,"W"
"TXHPD0000","105026714","2014-08-19",1,2,"B"
"TXHPD0000","111252214","2014-09-02",1,3,"W"
"TXHPD0000","127266514","2014-10-06",1,1,"W"
"TXHPD0000","133735214","2014-10-20",0,1,"W"
"TXHPD0000","138063614","2014-10-29",0,1,"W"
"TXHPD0000","143989614","2014-11-11",1,2,"W"
"TXHPD0000","155952414","2014-12-08",3,1,"W"
"TXSPD0000","SAPD14007481","2014-01-11",1,2,"W"
"TXSPD0000","SAPD14033802","2014-02-14",1,1,"B"
"TXSPD0000","SAPD14066807","2014-03-29",3,1,"B"
"TXSPD0000","SAPD14069693","2014-04-02",1,1,"W"
"TXSPD0000","SAPD14088095","2014-04-24",1,2,"W"
"TXSPD0000","SAPD14105337","2014-05-16",1,2,"W"
"TXSPD0000","SAPD14167458","2014-08-01",1,1,"W"
"TXSPD0000","SAPD14192224","2014-08-31",6,1,"W"
"TXSPD0000","SAPD14214781","2014-09-27",1,1,"W"
"UT0020100","R1847731","2014-04-05",1,1,"U"
"UT0020100","R1921625","2014-02-27",1,1,"W"
"UT0020100","R2157748","2014-11-08",1,0,"U"
"UT0020100","R2219005","2014-08-28",1,1,"W"
"UT0020200","R2185794","2014-02-17",0,1,"W"
"UT0020200","R2283984","2014-03-03",1,1,"W"
"UT0040000","20140184","2014-02-17",2,1,"W"
"UT0060100","R1874915","2014-09-25",0,1,"U"
"UT0060100","R2003723","2014-04-17",1,1,"W"
"UT0060400","R1711569","2014-05-15",0,0,"U"
"UT0060500","R252200","2014-04-15",0,3,"W"
"UT0060700","R2038043","2014-05-02",1,0,"U"
"UT0060900","R1267288","2014-06-03",0,0,"U"
"UT0061100","T14-02890","2014-06-26",0,1,"W"
"UT0070000","R230708","2014-10-14",0,3,"W"
"UT0070200","R1323406","2014-09-18",1,0,"U"
"UT0070200","R1324889","2014-11-14",0,4,"M"
"UT0070200","R1361016","2014-10-07",2,2,"W"
"UT0180000","14-26954","2014-02-23",0,1,"W"
"UT0180000","14-47802","2014-04-03",3,1,"W"
"UT0180000","14-50284","2014-04-07",1,0,"U"
"UT0180000","14-81375","2014-06-02",0,1,"W"
"UT0180200","14C017471","2014-10-05",0,0,"U"
"UT0180600","14H006430","2014-05-10",0,0,"U"
"UT0180700","14-0253","2014-02-05",0,0,"U"
"UT0180700","141980","2014-09-06",1,5,"W"
"UT0182500","14I022243","2014-05-17",0,0,"U"
"UT0182500","14I046216","2014-09-27",0,0,"U"
"UT0182500","14I055646","2014-11-21",1,1,"W"
"UT0182500","14I200022","2014-01-27",0,0,"U"
"UT0182500","14I200030","2014-02-03",0,0,"U"
"UT0184000","R2290987","2014-03-03",0,0,"U"
"UT0184000","R2400498","2014-09-26",1,2,"W"
"UT0184000","R2416745","2014-12-27",1,0,"U"
"UT0184000","R2427003","2014-09-26",0,1,"W"
"UT0230000","R3174546","2014-07-17",0,1,"W"
"UT0230000","R3241267","2014-06-12",0,1,"W"
"UT0230000","R3296266","2014-12-01",1,1,"W"
"UT0290100","14-74497","2014-09-19",0,0,"U"
"UTUHP0000","R10242716","2014-06-23",0,1,"U"
"UTUHP0000","R10317345","2014-06-25",2,1,"W"
"UTUHP0000","R10661840","2014-02-07",0,1,"W"
"UTUHP0000","R10864595","2014-04-21",0,2,"W"
"UTUHP0000","R10970125","2014-12-06",0,1,"W"
"VA0010000","2014-000009","2014-01-01",1,0,"U"
"VA0020300","201404166","2014-03-01",1,1,"W"
"VA0020300","201406432","2014-08-05",2,2,"W"
"VA0050000","2014-030024","2014-08-01",2,0,"U"
"VA0070100","140812033","2014-08-12",1,1,"B"
"VA0070100","141001042","2014-10-01",1,1,"B"
"VA0070100","141103069","2014-11-03",1,1,"W"
"VA0100000","201409422","2014-05-05",1,1,"W"
"VA0210100","201409140198","2014-09-14",1,1,"W"
"VA0210100","201410240253","2014-10-24",2,1,"B"
"VA0220000","201400701","2014-07-10",1,0,"U"
"VA0270000","201413132","2014-06-08",1,1,"B"
"VA0290100","20141270178","2014-05-07",1,0,"U"
"VA0290100","20141410002","2014-05-20",1,1,"W"
"VA0290100","20141810185","2014-06-26",0,0,"U"
"VA0290100","20142230173","2014-07-31",1,1,"W"
"VA0290100","20142890130","2014-10-06",0,0,"U"
"VA0290100","20142960070","2014-10-22",0,0,"U"
"VA0290400","2014-007563","2014-04-19",4,1,"B"
"VA0290400","2014-021031","2014-10-16",1,1,"B"
"VA0290500","2014-003497","2014-03-21",0,0,"U"
"VA0320000","2014-001020","2014-01-13",2,1,"W"
"VA0350400","2014-000009","2014-02-15",1,1,"W"
"VA0370000","14120013","2014-12-04",0,1,"W"
"VA0390000","2014-024139","2014-09-17",0,0,"U"
"VA0390000","2014-030401","2014-11-13",3,1,"W"
"VA0430100","140227036","2014-02-27",1,1,"W"
"VA0430100","140824209","2014-08-24",1,1,"W"
"VA0500200","2014-000140","2014-01-04",1,0,"U"
"VA0500200","2014-000791","2014-01-18",1,0,"U"
"VA0530300","2014-000457","2014-06-25",0,0,"U"
"VA0630000","2014-022284","2014-07-25",0,0,"U"
"VA0710000","201402637","2014-12-09",2,2,"W"
"VA0710000","201402638","2014-12-09",2,0,"U"
"VA0740100","201408090003","2014-08-08",0,1,"U"
"VA0750100","14002051","2014-05-06",1,2,"W"
"VA0750100","14002196","2014-05-15",2,2,"W"
"VA0800300","201400045581","2014-07-19",0,0,"U"
"VA0800300","201400051659","2014-08-16",1,2,"W"
"VA0800300","201400075982","2014-11-25",1,1,"W"
"VA0880000","14103066","2014-10-29",1,1,"W"
"VA0890000","2014004580","2014-05-21",1,2,"W"
"VA0890000","2014004824","2014-05-28",2,1,"W"
"VA0890000","2014005264","2014-06-06",0,0,"U"
"VA0890000","2014009056","2014-09-29",0,0,"U"
"VA0920000","2014013258","2014-05-03",1,1,"W"
"VA0930000","2014-012300","2014-01-31",1,0,"U"
"VA0930100","14091166","2014-09-28",1,1,"B"
"VA0990000","0115104253","2014-08-01",1,1,"W"
"VA1000000","2014-006825","2014-04-09",1,0,"U"
"VA1020000","201403961","2014-07-19",0,1,"B"
"VA1020000","201404382","2014-08-08",1,4,"U"
"VA1030000","140000596","2014-01-03",1,1,"W"
"VA1030000","140001611","2014-01-08",0,0,"U"
"VA1030000","140014080","2014-03-08",1,3,"B"
"VA1030000","140019571","2014-03-27",1,0,"U"
"VA1030000","140030910","2014-05-19",1,1,"B"
"VA1080000","1400596","2014-04-16",1,0,"U"
"VA1090000","2014002365","2014-05-12",3,1,"U"
"VA1090000","2014006098","2014-11-03",1,1,"W"
"VA1110000","150404017","2014-12-06",1,1,"W"
"VA1120000","2014-076234","2014-09-27",1,1,"W"
"VA1140000","2014058650","2014-09-07",1,1,"U"
"VA1160000","201405609","2014-07-14",1,0,"U"
"VA1160000","201405610","2014-07-11",0,0,"U"
"VA1160000","201450216","2014-01-05",1,0,"U"
"VA1160000","201452211","2014-03-23",1,1,"B"
"VA1170000","140503000103","2014-05-03",1,1,"B"
"VA1170000","140707000032","2014-07-03",1,1,"W"
"VA1170000","140903000088","2014-09-02",2,1,"W"
"VA1170000","141006170061","2014-07-03",1,1,"W"
"VA1170000","141203000053","2014-12-03",1,1,"W"
"VA1200000","2014009327","2014-08-01",1,1,"U"
"VA1200000","2014010147","2014-08-19",1,1,"U"
"VA1200000","2014011106","2014-09-07",0,1,"U"
"VA1200000","2014012900","2014-10-15",1,0,"U"
"VA1220000","201407240309","2014-07-24",1,1,"W"
"VA1270000","20140013464","2014-06-28",1,1,"W"
"VA1280000","2014002384","2014-01-18",1,2,"B"
"VA1280000","2014012722","2014-03-22",1,1,"U"
"VA1280000","2014017292","2014-05-05",1,1,"U"
"VA1280000","2014037527","2014-09-03",1,1,"W"
"VA1280000","2014050086","2014-11-25",1,2,"U"
"VT0010200","14MB001984","2014-05-23",0,0,"U"
"VT0020400","14MC000722","2014-03-02",1,1,"W"
"VT0040100","14BU002217","2014-01-25",1,1,"W"
"VT0040200","14ES05435","2014-09-02",0,0,"U"
"VT0040400","14WS005673","2014-10-06",1,1,"W"
"VT0041100","14UV000928","2014-02-07",0,0,"U"
"VT0080000","14LC000384","2014-01-27",1,1,"W"
"VT0090100","14RD00921","2014-10-31",1,0,"U"
"VT0130100","14BF001394","2014-05-27",1,1,"B"
"WA0050300","201400011691","2014-11-10",1,0,"U"
"WA0060000","14001684","2014-02-12",1,1,"B"
"WA0060000","14007267","2014-06-28",2,1,"W"
"WA0060300","14005000","2014-04-06",1,3,"B"
"WA0060300","14005869","2014-04-21",1,1,"W"
"WA0060300","14008216","2014-06-02",1,3,"M"
"WA0060300","14010455","2014-07-10",1,1,"W"
"WA0060300","14020120","2014-12-27",1,2,"W"
"WA0060500","14-401","2014-10-04",1,1,"W"
"WA0080200","L14-2106","2014-03-25",2,1,"W"
"WA0090200","14E00732","2014-02-21",0,1,"W"
"WA0120000","14-02719","2014-12-11",1,1,"W"
"WA0130200","14ML14326","2014-11-05",2,2,"W"
"WA0140000","14-003387","2014-03-22",1,0,"U"
"WA0140100","14-A06702","2014-04-13",2,1,"W"
"WA0140800","14-S04768","2014-07-28",1,0,"U"
"WA0160100","201400005742","2014-08-02",1,1,"W"
"WA0170000","14-097802","2014-04-20",1,0,"U"
"WA0170000","14-204258","2014-08-04",1,2,"M"
"WA0170000","14-250161","2014-09-19",1,0,"U"
"WA0170000","14-259578","2014-09-28",1,0,"U"
"WA0170000","14-301767","2014-11-10",1,1,"W"
"WA0170100","14-17126","2014-12-29",1,2,"U"
"WA0170300","201400002821","2014-02-06",0,0,"U"
"WA0170300","201400004008","2014-02-21",2,0,"U"
"WA0170300","201400004447","2014-02-21",0,0,"U"
"WA0170300","201400006152","2014-03-06",0,1,"W"
"WA0170700","140001136","2014-01-23",1,1,"W"
"WA0170700","140003070","2014-03-06",1,1,"W"
"WA0170700","140005040","2014-04-11",1,1,"B"
"WA0170700","140005182","2014-04-14",1,1,"W"
"WA0170700","140006896","2014-05-17",1,2,"B"
"WA0170700","140009596","2014-07-12",1,1,"W"
"WA0170700","140012878","2014-09-18",1,2,"U"
"WA0170700","140013339","2014-09-26",1,1,"W"
"WA0170700","140014366","2014-10-19",1,1,"U"
"WA0170700","140016739","2014-12-06",1,1,"W"
"WA0171000","2014000592","2014-03-26",1,1,"U"
"WA0171000","2014001145","2014-06-17",1,1,"U"
"WA0171000","2014002294","2014-11-21",0,1,"U"
"WA0171300","201400000009","2014-01-01",1,2,"B"
"WA0171300","201400001402","2014-02-04",0,0,"U"
"WA0171300","201400001445","2014-02-06",1,0,"U"
"WA0171300","201400002240","2014-02-27",2,0,"U"
"WA0171300","201400003651","2014-04-02",1,0,"U"
"WA0171300","201400004654","2014-04-26",1,1,"U"
"WA0171300","201400005782","2014-05-23",1,1,"W"
"WA0171300","201400007008","2014-06-23",1,4,"B"
"WA0171300","201400008655","2014-07-14",1,0,"U"
"WA0171300","201400009392","2014-08-17",1,0,"U"
"WA0171300","201400010546","2014-09-16",1,0,"U"
"WA0171300","201400011207","2014-10-01",3,2,"B"
"WA0171300","201400012456","2014-10-29",1,1,"U"
"WA0171300","201400012913","2014-11-12",1,0,"U"
"WA0171300","201400013784","2014-12-06",1,0,"U"
"WA0172400","0114002675","2014-10-06",0,0,"U"
"WA0172400","0114002998","2014-11-15",0,1,"U"
"WA0172400","0114003144","2014-12-04",1,1,"W"
"WA0173200","201400025886","2014-06-19",0,0,"U"
"WA0173200","201400042944","2014-10-05",1,1,"B"
"WA0173600","140006334","2014-05-13",1,0,"U"
"WA0173600","140006823","2014-05-23",3,3,"W"
